,raceId,driverId,constructorId,circuitId,year,round,location,country,number_driver,grid,position_qualifying,driver_nationality,nationality_constructor,positionOrder,points,milliseconds,status,avg_lap_ms,pit_stop_count,avg_pit_duration_s,laps,fastestLapTime,fastestLapSpeed,rank,q1,q2,q3,max_quali_stage,did_not_finish,was_fastest_lap_missing
2534,1035,847,3,9,2020,5,Silverstone,UK,63,15,15,British,British,18,0.0,-1,+1 Lap,94389.98039215688,3,28.47133333333333,51,91.408,232.01,17.0,1:27.757,1:27.455,DNQ,2,0,0
2535,1035,849,3,9,2020,5,Silverstone,UK,6,18,18,Canadian,British,19,0.0,-1,+1 Lap,94401.88235294116,3,28.610333333333333,51,89.95,235.77,5.0,1:28.430,DNQ,DNQ,1,0,0
2536,1035,825,210,9,2020,5,Silverstone,UK,20,17,17,Danish,American,20,0.0,-1,Retired,95241.02325581395,2,29.1615,43,91.83,230.944,20.0,1:28.236,DNQ,DNQ,1,1,0
2537,1036,1,131,4,2020,6,Montmeló,Spain,44,1,1,British,German,1,25.0,5505279,Finished,83413.31818181818,2,22.615,66,79.822,209.942,2.0,1:16.872,1:16.013,1:15.584,3,0,0
2538,1036,830,9,4,2020,6,Montmeló,Spain,33,3,3,Dutch,Austrian,2,18.0,5529456,Finished,83779.63636363637,2,21.5665,66,81.477,205.677,4.0,1:17.213,1:16.518,1:16.292,3,0,0
2539,1036,822,131,4,2020,6,Montmeló,Spain,77,2,2,Finnish,German,3,16.0,5550031,Finished,84091.37878787878,3,22.35333333333333,66,78.18299999999999,214.343,1.0,1:17.243,1:16.152,1:15.643,3,0,0
2540,1036,840,211,4,2020,6,Montmeló,Spain,18,5,5,Canadian,British,4,12.0,-1,+1 Lap,85026.52307692308,2,22.3695,65,82.024,204.306,8.0,1:17.316,1:16.666,1:16.589,3,0,0
2541,1036,815,211,4,2020,6,Montmeló,Spain,11,4,4,Mexican,British,5,10.0,-1,+1 Lap,84991.75384615385,1,22.641,65,82.515,203.09,16.0,1:17.117,1:16.936,1:16.482,3,0,0
2542,1036,832,1,4,2020,6,Montmeló,Spain,55,7,7,Spanish,British,6,8.0,-1,+1 Lap,85093.0,2,22.122,65,81.771,204.938,5.0,1:17.438,1:16.876,1:17.044,3,0,0
2543,1036,20,6,4,2020,6,Montmeló,Spain,5,11,11,German,Italian,7,6.0,-1,+1 Lap,85289.43076923076,1,21.82,65,82.707,202.618,18.0,1:17.573,1:17.168,DNQ,2,0,0
2544,1036,848,9,4,2020,6,Montmeló,Spain,23,6,6,Thai,Austrian,8,4.0,-1,+1 Lap,85307.81538461539,2,21.7335,65,82.194,203.883,11.0,1:17.419,1:17.163,1:17.029,3,0,0
2545,1036,842,213,4,2020,6,Montmeló,Spain,10,10,10,French,Italian,9,2.0,-1,+1 Lap,85316.87692307692,2,22.3175,65,82.543,203.021,17.0,1:17.356,1:16.800,1:17.136,3,0,0
2546,1036,846,1,4,2020,6,Montmeló,Spain,4,8,8,British,British,10,1.0,-1,+1 Lap,85325.44615384615,2,21.93,65,82.392,203.393,13.0,1:17.577,1:17.166,1:17.084,3,0,0
2547,1036,817,4,4,2020,6,Montmeló,Spain,3,13,13,Australian,French,11,0.0,-1,+1 Lap,85340.69230769231,1,21.837,65,82.464,203.215,14.0,1:17.667,1:17.198,DNQ,2,0,0
2548,1036,826,213,4,2020,6,Montmeló,Spain,26,12,12,Russian,Italian,12,0.0,-1,+1 Lap,85353.81538461539,2,22.5575,65,82.336,203.531,12.0,1:17.676,1:17.192,DNQ,2,0,0
2549,1036,839,4,4,2020,6,Montmeló,Spain,31,15,15,French,French,13,0.0,-1,+1 Lap,85557.03076923077,1,22.366,65,82.174,203.933,10.0,1:17.765,1:17.567,DNQ,2,0,0
2550,1036,8,51,4,2020,6,Montmeló,Spain,7,14,14,Finnish,Swiss,14,0.0,-1,+1 Lap,85641.26153846153,2,22.2555,65,81.888,204.645,7.0,1:17.797,1:17.386,DNQ,2,0,0
2551,1036,825,210,4,2020,6,Montmeló,Spain,20,16,16,Danish,American,15,0.0,-1,+1 Lap,85759.53846153847,1,24.148,65,83.474,200.757,19.0,1:17.908,DNQ,DNQ,1,0,0
2552,1036,841,51,4,2020,6,Montmeló,Spain,99,20,20,Italian,Swiss,16,0.0,-1,+1 Lap,85770.2923076923,2,22.0185,65,81.801,204.863,6.0,1:18.697,DNQ,DNQ,1,0,0
2553,1036,847,3,4,2020,6,Montmeló,Spain,63,18,18,British,British,17,0.0,-1,+1 Lap,85917.78461538462,2,22.2985,65,82.503,203.119,15.0,1:18.099,DNQ,DNQ,1,0,0
2554,1036,849,3,4,2020,6,Montmeló,Spain,6,19,19,Canadian,British,18,0.0,-1,+2 Laps,86051.515625,2,22.3985,64,82.03,204.291,9.0,1:18.532,DNQ,DNQ,1,0,0
2555,1036,154,210,4,2020,6,Montmeló,Spain,8,17,17,French,American,19,0.0,-1,+2 Laps,86483.5625,2,23.611,64,80.40899999999999,208.409,3.0,1:18.089,DNQ,DNQ,1,0,0
2556,1036,844,6,4,2020,6,Montmeló,Spain,16,9,9,Monegasque,Italian,20,0.0,-1,Electronics,87674.63157894737,1,22.274,38,83.968,199.576,20.0,1:17.256,1:16.953,1:17.087,3,1,0
2557,1037,1,131,13,2020,7,Spa,Belgium,44,1,1,British,German,1,25.0,5048761,Finished,114744.56818181818,1,23.298,44,107.758,233.99,2.0,1:42.323,1:42.014,1:41.252,3,0,0
2558,1037,822,131,13,2020,7,Spa,Belgium,77,2,2,Finnish,German,2,18.0,5057209,Finished,114936.56818181818,1,25.548,44,107.983,233.503,5.0,1:42.534,1:42.126,1:41.763,3,0,0
2559,1037,830,9,13,2020,7,Spa,Belgium,33,3,3,Dutch,Austrian,3,15.0,5064216,Finished,115095.81818181818,1,23.314,44,108.305,232.809,8.0,1:43.197,1:42.473,1:41.778,3,0,0
2560,1037,817,4,13,2020,7,Spa,Belgium,3,4,4,Australian,French,4,13.0,5067638,Finished,115173.59090909093,1,23.586,44,107.483,234.589,1.0,1:43.309,1:42.487,1:42.061,3,0,0
2561,1037,839,4,13,2020,7,Spa,Belgium,31,6,6,French,French,5,10.0,5089411,Finished,115668.43181818182,1,24.305,44,108.54,232.305,10.0,1:43.505,1:42.534,1:42.396,3,0,0
2562,1037,848,9,13,2020,7,Spa,Belgium,23,5,5,Thai,Austrian,6,8.0,5091473,Finished,115715.29545454546,1,22.738,44,108.736,231.886,12.0,1:43.418,1:42.193,1:42.264,3,0,0
2563,1037,846,1,13,2020,7,Spa,Belgium,4,10,10,British,British,7,6.0,5092535,Finished,115739.43181818182,1,23.046,44,108.552,232.279,11.0,1:43.514,1:42.722,1:42.657,3,0,0
2564,1037,842,213,13,2020,7,Spa,Belgium,10,12,12,French,Italian,8,4.0,5096132,Finished,115821.18181818182,1,22.681,44,107.839,233.815,3.0,1:43.262,1:42.745,DNQ,2,0,0
2565,1037,840,211,13,2020,7,Spa,Belgium,18,9,9,Canadian,British,9,2.0,5101364,Finished,115940.09090909093,1,23.689,44,109.136,231.036,13.0,1:43.265,1:42.491,1:42.603,3,0,0
2566,1037,815,211,13,2020,7,Spa,Belgium,11,8,8,Mexican,British,10,1.0,5101940,Finished,115953.18181818182,1,23.175,44,108.389,232.628,9.0,1:43.349,1:42.670,1:42.532,3,0,0
2567,1037,826,213,13,2020,7,Spa,Belgium,26,11,11,Russian,Italian,11,0.0,5118961,Finished,116340.02272727272,1,23.769,44,109.832,229.572,15.0,1:43.267,1:42.730,DNQ,2,0,0
2568,1037,8,51,13,2020,7,Spa,Belgium,7,16,16,Finnish,Swiss,12,0.0,5120265,Finished,116369.65909090907,1,22.96,44,109.822,229.593,14.0,1:43.743,DNQ,DNQ,1,0,0
2569,1037,20,6,13,2020,7,Spa,Belgium,5,14,14,German,Italian,13,0.0,5121655,Finished,116401.25,1,22.982,44,109.958,229.309,16.0,1:43.567,1:43.261,DNQ,2,0,0
2570,1037,844,6,13,2020,7,Spa,Belgium,16,13,13,Monegasque,Italian,14,0.0,5123681,Finished,116447.29545454546,2,27.889,44,107.84,233.813,4.0,1:43.656,1:42.996,DNQ,2,0,0
2571,1037,154,210,13,2020,7,Spa,Belgium,8,17,17,French,American,15,0.0,5125554,Finished,116489.86363636365,1,23.636,44,110.018,229.184,17.0,1:43.838,DNQ,DNQ,1,0,0
2572,1037,849,3,13,2020,7,Spa,Belgium,6,19,19,Canadian,British,16,0.0,5126556,Finished,116512.63636363635,2,23.5045,44,108.048,233.362,6.0,1:44.138,DNQ,DNQ,1,0,0
2573,1037,825,210,13,2020,7,Spa,Belgium,20,20,20,Danish,American,17,0.0,5134301,Finished,116688.65909090907,2,25.2475,44,108.083,233.287,7.0,1:44.314,DNQ,DNQ,1,0,0
2574,1037,841,51,13,2020,7,Spa,Belgium,99,18,18,Italian,Swiss,18,0.0,-1,Accident,113728.0,0,0.0,9,111.793,225.545,19.0,1:43.950,DNQ,DNQ,1,1,0
2575,1037,847,3,13,2020,7,Spa,Belgium,63,15,15,British,British,19,0.0,-1,Debris,113975.33333333331,0,0.0,9,111.754,225.624,18.0,1:43.630,1:43.468,DNQ,2,1,0
2576,1037,832,1,13,2020,7,Spa,Belgium,55,7,7,Spanish,British,20,0.0,-1,Exhaust,160846.99874660224,0,0.0,0,9999.0,0.0,0.0,1:43.322,1:42.478,1:42.438,3,1,1
2577,1038,842,213,14,2020,8,Monza,Italy,10,10,10,French,Italian,1,25.0,6426056,Finished,121246.3396226415,2,771.9875,53,84.037,248.162,6.0,1:20.145,1:19.909,1:20.177,3,0,0
2578,1038,832,1,14,2020,8,Monza,Italy,55,3,3,Spanish,British,2,18.0,6426471,Finished,121254.16981132075,2,773.3835,53,83.882,248.62,2.0,1:20.099,1:19.705,1:19.695,3,0,0
2579,1038,840,211,14,2020,8,Monza,Italy,18,8,8,Canadian,British,3,15.0,6429414,Finished,121309.69811320756,1,1517.308,53,83.89699999999999,248.576,3.0,1:20.400,1:19.924,1:20.049,3,0,0
2580,1038,846,1,14,2020,8,Monza,Italy,4,6,6,British,British,4,12.0,6432056,Finished,121359.54716981133,2,773.3105,53,84.232,247.587,7.0,1:20.344,1:19.962,1:19.820,3,0,0
2581,1038,822,131,14,2020,8,Monza,Italy,77,2,2,Finnish,German,5,10.0,6433164,Finished,121380.45283018867,2,773.337,53,83.961,248.386,5.0,1:19.786,1:18.952,1:18.956,3,0,0
2582,1038,817,4,14,2020,8,Monza,Italy,3,7,7,Australian,French,6,8.0,6434447,Finished,121404.6603773585,2,774.5675,53,83.898,248.573,4.0,1:20.548,1:20.031,1:19.864,3,0,0
2583,1038,1,131,14,2020,8,Monza,Italy,44,1,1,British,German,7,7.0,6443301,Finished,121571.71698113208,3,524.3926666666666,53,82.746,252.033,1.0,1:19.514,1:19.092,1:18.887,3,0,0
2584,1038,839,4,14,2020,8,Monza,Italy,31,12,12,French,French,8,4.0,6444747,Finished,121599.0,2,774.2565,53,84.49,246.831,11.0,1:20.747,1:20.234,DNQ,2,0,0
2585,1038,826,213,14,2020,8,Monza,Italy,26,11,11,Russian,Italian,9,2.0,6448264,Finished,121665.35849056604,2,775.0295,53,84.479,246.863,10.0,1:20.307,1:20.169,DNQ,2,0,0
2586,1038,815,211,14,2020,8,Monza,Italy,11,4,4,Mexican,British,10,1.0,6449280,Finished,121684.5283018868,2,775.841,53,84.336,247.282,8.0,1:20.048,1:19.718,1:19.720,3,0,0
2587,1038,849,3,14,2020,8,Monza,Italy,6,20,20,Canadian,British,11,0.0,6458932,Finished,121866.64150943396,2,774.7325,53,84.999,245.353,16.0,1:21.717,DNQ,DNQ,1,0,0
2588,1038,154,210,14,2020,8,Monza,Italy,8,16,16,French,American,12,0.0,6461220,Finished,121909.81132075471,2,778.062,53,84.785,245.972,12.0,1:21.139,DNQ,DNQ,1,0,0
2589,1038,8,51,14,2020,8,Monza,Italy,7,14,14,Finnish,Swiss,13,0.0,6462368,Finished,121931.4716981132,2,772.7195,53,84.83500000000001,245.827,13.0,1:21.010,1:20.926,DNQ,2,0,0
2590,1038,847,3,14,2020,8,Monza,Italy,63,19,19,British,British,14,0.0,6462649,Finished,121936.77358490566,2,776.5935,53,84.42099999999999,247.033,9.0,1:21.587,DNQ,DNQ,1,0,0
2591,1038,848,9,14,2020,8,Monza,Italy,23,9,9,Thai,Austrian,15,0.0,6463589,Finished,121954.50943396226,2,778.954,53,84.926,245.564,15.0,1:21.104,1:20.064,1:20.090,3,0,0
2592,1038,841,51,14,2020,8,Monza,Italy,99,18,18,Italian,Swiss,16,0.0,6481255,Finished,122287.83018867925,3,525.7676666666666,53,84.856,245.766,14.0,1:21.206,DNQ,DNQ,1,0,0
2593,1038,830,9,14,2020,8,Monza,Italy,33,5,5,Dutch,Austrian,17,0.0,-1,Power Unit,149980.5,2,774.4725,30,85.539,243.804,17.0,1:20.193,1:19.780,1:19.795,3,1,0
2594,1038,844,6,14,2020,8,Monza,Italy,16,13,13,Monegasque,Italian,18,0.0,-1,Accident,92507.73913043478,1,24.344,23,86.026,242.424,19.0,1:20.443,1:20.273,DNQ,2,1,0
2595,1038,825,210,14,2020,8,Monza,Italy,20,15,15,Danish,American,19,0.0,-1,Power Unit,89167.76470588235,1,40.078,17,85.787,243.099,18.0,1:20.869,1:21.573,DNQ,2,1,0
2596,1038,20,6,14,2020,8,Monza,Italy,5,17,17,German,Italian,20,0.0,-1,Brakes,98141.66666666669,0,0.0,6,87.107,239.415,20.0,1:21.151,DNQ,DNQ,1,1,0
2597,1039,1,131,76,2020,9,Mugello,Italy,44,1,1,British,German,1,26.0,8375060,Finished,141950.16949152542,5,560.0776,59,78.833,239.518,1.0,1:15.778,1:15.309,1:15.144,3,0,0
2598,1039,822,131,76,2020,9,Mugello,Italy,77,2,2,Finnish,German,2,18.0,8379940,Finished,142032.88135593222,5,560.4564,59,79.432,237.712,2.0,1:15.749,1:15.322,1:15.203,3,0,0
2599,1039,848,9,76,2020,9,Mugello,Italy,23,4,4,Thai,Austrian,3,15.0,8383124,Finished,142086.84745762713,5,560.7908,59,80.039,235.909,3.0,1:16.527,1:15.914,1:15.954,3,0,0
2600,1039,817,4,76,2020,9,Mugello,Italy,3,8,8,Australian,French,4,12.0,8385477,Finished,142126.7288135593,5,560.801,59,80.426,234.774,4.0,1:16.981,1:16.243,1:16.543,3,0,0
2601,1039,815,211,76,2020,9,Mugello,Italy,11,7,6,Mexican,British,5,10.0,8390710,Finished,142215.42372881356,5,560.976,59,80.632,234.175,5.0,1:16.596,1:16.489,1:16.311,3,0,0
2602,1039,846,1,76,2020,9,Mugello,Italy,4,11,11,British,British,6,8.0,8393943,Finished,142270.22033898305,5,561.0574,59,81.19800000000001,232.542,7.0,1:16.895,1:16.640,DNQ,2,0,0
2603,1039,826,213,76,2020,9,Mugello,Italy,26,12,12,Russian,Italian,7,6.0,8396816,Finished,142318.91525423728,5,559.9124,59,81.458,231.8,10.0,1:16.928,1:16.854,DNQ,2,0,0
2604,1039,844,6,76,2020,9,Mugello,Italy,16,5,5,Monegasque,Italian,8,4.0,8403405,Finished,142430.59322033898,5,557.2736,59,81.229,232.453,9.0,1:16.698,1:16.324,1:16.270,3,0,0
2605,1039,8,51,76,2020,9,Mugello,Italy,7,13,13,Finnish,Swiss,9,2.0,8404830,Finished,142370.0,6,456.8948333333333,59,81.164,232.64,6.0,1:17.059,1:16.854,DNQ,2,0,0
2606,1039,20,6,76,2020,9,Mugello,Italy,5,14,14,German,Italian,10,1.0,8405043,Finished,142458.35593220338,6,468.781,59,81.202,232.531,8.0,1:17.072,1:16.858,DNQ,2,0,0
2607,1039,847,3,76,2020,9,Mugello,Italy,63,18,18,British,British,11,0.0,8407464,Finished,142499.38983050847,5,556.337,59,81.645,231.269,11.0,1:17.232,DNQ,DNQ,1,0,0
2608,1039,154,210,76,2020,9,Mugello,Italy,8,15,15,French,American,12,0.0,8417096,Finished,142662.64406779662,5,541.0034,59,82.263,229.532,13.0,1:17.069,1:17.254,DNQ,2,0,0
2609,1039,840,211,76,2020,9,Mugello,Italy,18,6,7,Canadian,British,13,0.0,-1,Puncture,130779.71428571428,3,493.3496666666667,42,82.068,230.077,12.0,1:16.701,1:16.271,1:16.356,3,1,0
2610,1039,839,4,76,2020,9,Mugello,Italy,31,10,10,French,French,14,0.0,-1,Brakes,134154.42857142858,1,17.455,7,131.793,143.27,15.0,1:16.825,1:16.297,DNQ,2,1,0
2611,1039,849,3,76,2020,9,Mugello,Italy,6,19,19,Canadian,British,15,0.0,-1,Collision,134828.5,0,0.0,6,131.365,143.736,14.0,1:17.320,DNQ,DNQ,1,1,0
2612,1039,825,210,76,2020,9,Mugello,Italy,20,20,20,Danish,American,16,0.0,-1,Collision,135314.6,0,0.0,5,133.812,141.108,17.0,1:17.348,DNQ,DNQ,1,1,0
2613,1039,841,51,76,2020,9,Mugello,Italy,99,17,17,Italian,Swiss,17,0.0,-1,Collision,135709.2,0,0.0,5,133.809,141.111,16.0,1:17.220,DNQ,DNQ,1,1,0
2614,1039,832,1,76,2020,9,Mugello,Italy,55,9,9,Spanish,British,18,0.0,-1,Collision,135890.8,0,0.0,5,134.103,140.802,18.0,1:16.993,1:16.522,1:17.870,3,1,0
2615,1039,830,9,76,2020,9,Mugello,Italy,33,3,3,Dutch,Austrian,19,0.0,-1,Collision,139672.189574926,0,0.0,0,9999.0,0.0,0.0,1:16.335,1:15.471,1:15.509,3,1,1
2616,1039,842,213,76,2020,9,Mugello,Italy,10,16,16,French,Italian,20,0.0,-1,Collision,139672.189574926,0,0.0,0,9999.0,0.0,0.0,1:17.125,DNQ,DNQ,1,1,1
2617,1040,822,131,71,2020,10,Sochi,Russia,77,3,3,Finnish,German,1,26.0,5640364,Finished,106421.96226415096,1,29.75,53,97.03,216.972,1.0,1:32.656,1:32.405,1:31.956,3,0,0
2618,1040,830,9,71,2020,10,Sochi,Russia,33,2,2,Dutch,Austrian,2,18.0,5648093,Finished,106567.7924528302,1,28.748,53,97.332,216.298,3.0,1:33.630,1:33.157,1:31.867,3,0,0
2619,1040,1,131,71,2020,10,Sochi,Russia,44,1,1,British,German,3,15.0,5663093,Finished,106850.81132075471,1,41.352,53,98.075,214.66,7.0,1:32.983,1:32.835,1:31.304,3,0,0
2620,1040,815,211,71,2020,10,Sochi,Russia,11,4,4,Mexican,British,4,12.0,5670922,Finished,106998.5283018868,1,29.602,53,98.141,214.515,8.0,1:33.704,1:33.038,1:32.317,3,0,0
2621,1040,817,4,71,2020,10,Sochi,Russia,3,5,5,Australian,French,5,10.0,5692429,Finished,107309.98113207548,1,30.112,53,97.886,215.074,6.0,1:33.650,1:32.218,1:32.364,3,0,0
2622,1040,844,6,71,2020,10,Sochi,Russia,16,10,11,Monegasque,Italian,6,8.0,5702550,Finished,107595.28301886792,1,30.261,53,99.053,212.54,11.0,1:34.071,1:33.239,DNQ,2,0,0
2623,1040,839,4,71,2020,10,Sochi,Russia,31,7,7,French,French,7,6.0,5708370,Finished,107705.09433962264,1,30.068,53,99.216,212.191,13.0,1:33.557,1:33.196,1:32.624,3,0,0
2624,1040,826,213,71,2020,10,Sochi,Russia,26,11,12,Russian,Italian,8,4.0,5709104,Finished,107718.94339622642,1,29.662,53,99.133,212.369,12.0,1:33.511,1:33.249,DNQ,2,0,0
2625,1040,842,213,71,2020,10,Sochi,Russia,10,9,9,French,Italian,9,2.0,5730130,Finished,108115.6603773585,2,29.5895,53,97.231,216.523,2.0,1:33.734,1:33.139,1:33.000,3,0,0
2626,1040,848,9,71,2020,10,Sochi,Russia,23,15,10,Thai,Austrian,10,1.0,5738224,Finished,108174.03773584904,2,30.161,53,98.377,214.001,9.0,1:33.919,1:33.153,1:33.008,3,0,0
2627,1040,841,51,71,2020,10,Sochi,Russia,99,17,17,Italian,Swiss,11,0.0,-1,+1 Lap,108702.09615384616,1,29.767,52,99.766,211.021,16.0,1:34.594,DNQ,DNQ,1,0,0
2628,1040,825,210,71,2020,10,Sochi,Russia,20,18,18,Danish,American,12,0.0,-1,+1 Lap,108738.82692307692,1,30.188,52,100.38,209.731,17.0,1:34.681,DNQ,DNQ,1,0,0
2629,1040,20,6,71,2020,10,Sochi,Russia,5,14,15,German,Italian,13,0.0,-1,+1 Lap,108758.98076923077,1,29.395,52,99.588,211.398,14.0,1:34.134,1:33.609,DNQ,2,0,0
2630,1040,8,51,71,2020,10,Sochi,Russia,7,19,20,Finnish,Swiss,14,0.0,-1,+1 Lap,108775.75,1,33.317,52,98.858,212.96,10.0,1:35.267,DNQ,DNQ,1,0,0
2631,1040,846,1,71,2020,10,Sochi,Russia,4,8,8,British,British,15,0.0,-1,+1 Lap,108964.92307692308,2,34.238,52,97.377,216.198,5.0,1:33.804,1:33.081,1:32.847,3,0,0
2632,1040,849,3,71,2020,10,Sochi,Russia,6,20,19,Canadian,British,16,0.0,-1,+1 Lap,109497.44230769233,1,29.862,52,101.044,208.352,18.0,1:35.066,DNQ,DNQ,1,0,0
2633,1040,154,210,71,2020,10,Sochi,Russia,8,16,16,French,American,17,0.0,-1,+1 Lap,109517.46153846152,2,30.021,52,99.614,211.343,15.0,1:34.592,DNQ,DNQ,1,0,0
2634,1040,847,3,71,2020,10,Sochi,Russia,63,13,14,British,British,18,0.0,-1,+1 Lap,110042.21153846152,3,29.75766666666667,52,97.352,216.254,4.0,1:34.020,1:33.583,DNQ,2,0,0
2635,1040,832,1,71,2020,10,Sochi,Russia,55,6,6,Spanish,British,19,0.0,-1,Accident,104531.76206480544,0,0.0,0,9999.0,0.0,0.0,1:33.967,1:32.757,1:32.550,3,1,1
2636,1040,840,211,71,2020,10,Sochi,Russia,18,12,13,Canadian,British,20,0.0,-1,Collision,104701.66112375302,0,0.0,0,9999.0,0.0,0.0,1:33.852,1:33.364,DNQ,2,1,1
2637,1041,1,131,20,2020,11,Nürburg,Germany,44,2,2,British,German,1,25.0,5749641,Finished,95827.35,2,23.5815,60,88.145,210.253,2.0,1:26.620,1:25.390,1:25.525,3,0,0
2638,1041,830,9,20,2020,11,Nürburg,Germany,33,3,3,Dutch,Austrian,2,19.0,5754111,Finished,95901.85,2,22.337,60,88.139,210.267,1.0,1:26.319,1:25.467,1:25.562,3,0,0
2639,1041,817,4,20,2020,11,Nürburg,Germany,3,6,6,Australian,French,3,15.0,5764254,Finished,96070.9,2,22.3445,60,89.584,206.876,3.0,1:26.836,1:26.096,1:26.223,3,0,0
2640,1041,815,211,20,2020,11,Nürburg,Germany,11,9,9,Mexican,British,4,12.0,5765711,Finished,96095.18333333332,2,22.746,60,89.7,206.608,4.0,1:27.120,1:26.330,1:26.704,3,0,0
2641,1041,832,1,20,2020,11,Nürburg,Germany,55,10,10,Spanish,British,5,10.0,5771546,Finished,96192.43333333332,2,22.572,60,90.129,205.625,6.0,1:27.378,1:26.361,1:26.709,3,0,0
2642,1041,842,213,20,2020,11,Nürburg,Germany,10,12,12,French,Italian,6,8.0,5772407,Finished,96206.78333333334,2,22.771,60,90.11,205.668,5.0,1:27.072,1:26.776,DNQ,2,0,0
2643,1041,844,6,20,2020,11,Nürburg,Germany,16,4,4,Monegasque,Italian,7,6.0,5780455,Finished,96340.91666666669,2,22.8355,60,90.712,204.303,10.0,1:26.857,1:26.240,1:26.035,3,0,0
2644,1041,807,211,20,2020,11,Nürburg,Germany,27,20,20,German,British,8,4.0,5782237,Finished,96370.61666666668,2,22.693,60,90.733,204.256,11.0,1:28.021,DNQ,DNQ,1,0,0
2645,1041,154,210,20,2020,11,Nürburg,Germany,8,16,16,French,American,9,2.0,5788722,Finished,96478.7,1,23.635,60,91.562,202.407,14.0,1:27.552,DNQ,DNQ,1,0,0
2646,1041,841,51,20,2020,11,Nürburg,Germany,99,14,14,Italian,Swiss,10,1.0,5789676,Finished,96494.6,2,22.627,60,90.909,203.861,12.0,1:27.532,1:26.936,DNQ,2,0,0
2647,1041,20,6,20,2020,11,Nürburg,Germany,5,11,11,German,Italian,11,0.0,5790451,Finished,96507.51666666666,2,23.491,60,90.408,204.99,7.0,1:27.107,1:26.738,DNQ,2,0,0
2648,1041,8,51,20,2020,11,Nürburg,Germany,7,19,19,Finnish,Swiss,12,0.0,5791117,Finished,96518.61666666668,2,27.9405,60,90.512,204.755,9.0,1:27.817,DNQ,DNQ,1,0,0
2649,1041,825,210,20,2020,11,Nürburg,Germany,20,15,15,Danish,American,13,0.0,5799226,Finished,96653.76666666666,2,23.065,60,90.456,204.881,8.0,1:27.231,1:27.125,DNQ,2,0,0
2650,1041,849,3,20,2020,11,Nürburg,Germany,6,18,18,Canadian,British,14,0.0,5804090,Finished,96734.83333333331,2,24.4,60,91.377,202.816,13.0,1:27.812,DNQ,DNQ,1,0,0
2651,1041,826,213,20,2020,11,Nürburg,Germany,26,13,13,Russian,Italian,15,0.0,5805229,Finished,96753.81666666668,2,26.6765,60,92.214,200.975,16.0,1:27.285,1:26.848,DNQ,2,0,0
2652,1041,846,1,20,2020,11,Nürburg,Germany,4,8,8,British,British,16,0.0,-1,Power Unit,94655.97619047618,1,21.991,42,92.328,200.727,17.0,1:26.829,1:26.316,1:26.458,3,1,0
2653,1041,848,9,20,2020,11,Nürburg,Germany,23,5,5,Thai,Austrian,17,0.0,-1,Radiator,95936.30434782608,1,23.562,23,92.33,200.723,18.0,1:27.126,1:26.285,1:26.047,3,1,0
2654,1041,839,4,20,2020,11,Nürburg,Germany,31,7,7,French,French,18,0.0,-1,Gearbox,95924.59090909093,0,0.0,22,93.189,198.873,19.0,1:27.086,1:26.364,1:26.242,3,1,0
2655,1041,822,131,20,2020,11,Nürburg,Germany,77,1,1,Finnish,German,19,0.0,-1,Power Unit,96654.27777777778,1,22.625,18,91.884,201.697,15.0,1:26.573,1:25.971,1:25.269,3,1,0
2656,1041,847,3,20,2020,11,Nürburg,Germany,63,17,17,British,British,20,0.0,-1,Collision,98121.08333333331,1,22.496,12,94.526,196.06,20.0,1:27.564,DNQ,DNQ,1,1,0
2657,1042,1,131,75,2020,12,Portimão,Portugal,44,1,1,British,German,1,26.0,5396828,Finished,81770.12121212122,1,27.162,66,78.75,212.708,1.0,1:16.828,1:16.824,1:16.652,3,0,0
2658,1042,822,131,75,2020,12,Portimão,Portugal,77,2,2,Finnish,German,2,18.0,5422420,Finished,82157.87878787878,1,26.512,66,79.345,211.113,2.0,1:16.945,1:16.466,1:16.754,3,0,0
2659,1042,830,9,75,2020,12,Portimão,Portugal,33,3,3,Dutch,Austrian,3,15.0,5431336,Finished,82292.9696969697,1,26.394,66,79.854,209.767,4.0,1:16.879,1:17.038,1:16.904,3,0,0
2660,1042,844,6,75,2020,12,Portimão,Portugal,16,4,4,Monegasque,Italian,4,12.0,5462140,Finished,82759.69696969698,1,26.94,66,80.408,208.322,7.0,1:17.421,1:17.367,1:17.090,3,0,0
2661,1042,842,213,75,2020,12,Portimão,Portugal,10,9,9,French,Italian,5,10.0,-1,+1 Lap,83290.21538461538,1,27.204,65,80.551,207.952,9.0,1:17.209,1:17.367,1:17.803,3,0,0
2662,1042,832,1,75,2020,12,Portimão,Portugal,55,7,7,Spanish,British,6,8.0,-1,+1 Lap,83312.0,1,27.299,65,80.268,208.685,6.0,1:17.627,1:17.183,1:17.520,3,0,0
2663,1042,815,211,75,2020,12,Portimão,Portugal,11,5,5,Mexican,British,7,6.0,-1,+1 Lap,83336.7076923077,2,26.406,65,80.80199999999999,207.306,11.0,1:17.370,1:17.129,1:17.223,3,0,0
2664,1042,839,4,75,2020,12,Portimão,Portugal,31,11,11,French,French,8,4.0,-1,+1 Lap,83360.87692307692,1,28.535,65,80.85900000000001,207.16,12.0,1:17.775,1:17.614,DNQ,2,0,0
